contract_id,walk_year_position_group,walk_year_toi_per_game,walk_year_toi_total,walk_year_games,walk_year_goals,walk_year_assists,walk_year_points,walk_year_points_per_game,post_signing_seasons_observed,post_signing_avg_toi_per_game,post_signing_avg_points_per_game,contract_complete,post_signing_toi_change,post_signing_points_change,trajectory_prior_seasons_found,trajectory_toi_slope,trajectory_points_slope,trajectory,tier_toi_percentile,tier
2589,NA,NA,NA,NA,NA,NA,NA,NA,1,9.958333333333334,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2590,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2591,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2592,defense,16.454166666666666,526.5333333333333,32,0,5,5,0.15625,2,13.458076666666667,0.038461538461538464,TRUE,-2.996089999999999,-0.11778846153846154,1,NA,NA,insufficient_history,0.4084084084084084,middle
2593,NA,NA,NA,NA,NA,NA,NA,NA,2,13.367539166666667,0.3263009845288326,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2594,NA,NA,NA,NA,NA,NA,NA,NA,1,12.023231666666668,0.4393939393939394,TRUE,NA,NA,2,-0.7480416666667775,-0.20815752461325143,declining,NA,NA
2595,forward,12.023231666666668,793.5332900000001,66,12,17,29,0.4393939393939394,3,13.930346666666667,0.43633984621943867,FALSE,1.9071149999999992,-0.003054093174500727,2,-0.7480416666667775,-0.20815752461325143,declining,0.3677811550151976,middle
2596,NA,NA,NA,NA,NA,NA,NA,NA,2,15.692368333333334,0.6741391678622669,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2597,NA,NA,NA,NA,NA,NA,NA,NA,4,17.44103,0.8269714998396143,FALSE,NA,NA,2,2.091243333333639,0.44583931133435556,rising,NA,NA
2598,NA,NA,NA,NA,NA,NA,NA,NA,1,17.878888333333336,0.06666666666666667,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2599,defense,16.595833333333335,66.38333333333334,4,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.4264264264264264,middle
2600,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-1.2830549999995111,-0.06666666666664135,declining,NA,NA
2601,NA,NA,NA,NA,NA,NA,NA,NA,1,18.549443333333333,0.3333333333333333,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2602,NA,NA,NA,NA,NA,NA,NA,NA,1,18.549443333333333,0.3333333333333333,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2603,defense,18.549443333333333,556.4833,30,1,9,10,0.3333333333333333,1,14.91051166666667,0.15384615384615385,TRUE,-3.6389316666666627,-0.17948717948717946,NA,NA,NA,insufficient_history,0.46586345381526106,middle
2604,NA,NA,NA,NA,NA,NA,NA,NA,3,13.007491111111111,0.5251303935514462,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2605,forward,12.279053333333335,908.6499466666668,74,8,19,27,0.36486486486486486,1,12.874316666666665,0.22950819672131148,FALSE,0.5952633333333299,-0.13535666814355338,2,-5.173246666664704,-0.7894736842102266,declining,0.2650334075723831,fringe
2606,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2607,forward,5.327776666666667,15.98333,3,0,0,0,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.003246753246753247,fringe
2608,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2609,NA,NA,NA,NA,NA,NA,NA,NA,2,20.225483333333333,0.6072757337742869,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2610,NA,NA,NA,NA,NA,NA,NA,NA,3,25.07750888888889,0.7755974992086103,TRUE,NA,NA,2,-1.8600066666669324,0.1413807358412776,declining,NA,NA
2611,defense,25.795725,2012.06655,78,15,58,73,0.9358974358974359,2,24.898098333333337,0.8068204816838697,FALSE,-0.8976266666666639,-0.12907695421356624,2,2.3594474999997246,-0.007733050847456753,rising,0.993993993993994,top
2612,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2613,NA,NA,NA,NA,NA,NA,NA,NA,1,11.782811666666667,0.21875,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2614,forward,11.782811666666667,754.0999466666667,64,4,10,14,0.21875,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.24288840262582057,fringe
2615,NA,NA,NA,NA,NA,NA,NA,NA,2,12.694906666666666,0.08333333333333333,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2616,forward,9.889813333333333,178.01664,18,0,3,3,0.16666666666666666,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.15422077922077923,fringe
2617,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2618,forward,10.094948333333333,666.26659,66,3,12,15,0.22727272727272727,2,9.7392125,0.08682266009852216,TRUE,-0.35573583333333225,-0.1404500671742051,1,NA,NA,insufficient_history,0.18344155844155843,fringe
2619,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2620,forward,14.200404999999998,1164.43321,82,9,19,28,0.34146341463414637,1,12.671428333333333,0.21428571428571427,TRUE,-1.528976666666665,-0.1271777003484321,1,NA,NA,insufficient_history,0.5422077922077922,middle
2621,forward,12.671428333333333,532.19999,42,2,7,9,0.21428571428571427,1,11.811903333333333,0.125,FALSE,-0.8595249999999997,-0.08928571428571427,2,3.583738333331971,0.34146341463401686,rising,0.3051224944320713,fringe
2622,NA,NA,NA,NA,NA,NA,NA,NA,1,11.1425,0.2,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2623,forward,16.116943333333335,967.0166000000002,60,10,14,24,0.4,2,17.25569916666667,0.413710273466371,TRUE,1.1387558333333345,0.013710273466370992,1,NA,NA,insufficient_history,0.71580547112462,top
2624,forward,17.013635,561.449955,33,3,7,10,0.30303030303030304,1,16.119951666666665,0.5492957746478874,FALSE,-0.8936833333333354,0.24626547161758433,2,1.380819999999484,0.12439024390239188,rising,0.7104677060133631,top
2625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2626,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2627,NA,NA,NA,NA,NA,NA,NA,NA,1,9.810143333333334,0.13043478260869565,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2628,NA,NA,NA,NA,NA,NA,NA,NA,1,14.216666666666669,0.5,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2629,forward,11.85,11.85,1,0,0,0,0,1,12.134676666666667,0.22580645161290322,FALSE,0.2846766666666678,0.22580645161290322,1,NA,NA,insufficient_history,0.34802431610942247,middle
2630,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,0.2846766666665594,0.22580645161281757,stable,NA,NA
2631,forward,14.175,141.75,10,2,1,3,0.3,2,13.302736666666668,0.35256643611212235,TRUE,-0.8722633333333327,0.05256643611212236,NA,NA,NA,insufficient_history,0.574468085106383,middle
2632,forward,13.98109666666667,1146.449926666667,82,12,14,26,0.3170731707317073,2,13.052915833333333,0.3489594282110574,TRUE,-0.9281808333333359,0.03188625747935009,1,NA,NA,insufficient_history,0.5308441558441559,middle
2633,NA,NA,NA,NA,NA,NA,NA,NA,1,15.745096666666665,0.23529411764705882,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2634,defense,14.020236666666667,588.8499400000001,42,2,6,8,0.19047619047619047,2,19.35341,0.21707317073170732,TRUE,5.333173333333333,0.02659698025551685,1,NA,NA,insufficient_history,0.18618618618618618,fringe
2635,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2636,forward,8.416666666666666,8.416666666666666,1,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.0698051948051948,fringe
2637,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-0.8649999999996703,-0.09999999999996204,declining,NA,NA
2638,NA,NA,NA,NA,NA,NA,NA,NA,1,13.276959999999999,0.20588235294117646,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2639,defense,21.460833333333333,1716.8666666666668,80,13,38,51,0.6375,3,22.836705555555557,0.6968507546709649,TRUE,1.375872222222224,0.059350754670964956,1,NA,NA,insufficient_history,0.8226744186046512,top
2640,NA,NA,NA,NA,NA,NA,NA,NA,1,10.994443333333333,0.16666666666666666,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2641,forward,16.341666666666665,32.68333333333333,2,0,0,0,0,1,12.188518333333331,0.044444444444444446,TRUE,-4.153148333333334,0.044444444444444446,1,NA,NA,insufficient_history,0.7126623376623377,top
2642,forward,12.188518333333331,548.4833249999999,45,0,2,2,0.044444444444444446,0,NA,NA,FALSE,NA,NA,2,5.347223333331307,-0.16666666666660337,rising,0.2561247216035635,fringe
2643,NA,NA,NA,NA,NA,NA,NA,NA,1,16.222356666666666,0.3170731707317073,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2644,defense,17.045833333333334,886.3833333333334,52,11,11,22,0.4230769230769231,3,16.829927777777776,0.4089360849529152,TRUE,-0.21590555555555824,-0.014140838124007848,1,NA,NA,insufficient_history,0.48255813953488375,middle
2645,defense,18.283333333333335,639.9166666666667,35,1,9,10,0.2857142857142857,1,13.573116666666666,0.41935483870967744,TRUE,-4.710216666666669,0.13364055299539174,2,1.5874999999993962,0.09866220735782211,rising,0.4457831325301205,middle
2646,NA,NA,NA,NA,NA,NA,NA,NA,1,14.314879999999997,0.2857142857142857,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2647,defense,16.959476666666667,864.93331,51,5,11,16,0.3137254901960784,2,20.223673333333334,0.41559652029826016,TRUE,3.264196666666667,0.10187103010218174,1,NA,NA,insufficient_history,0.4738372093023256,middle
2648,defense,21.120586666666668,1436.1998933333334,68,3,20,23,0.3382352941176471,1,19.032141666666668,0.38571428571428573,FALSE,-2.088445,0.04747899159663865,2,2.3672833333324403,0.17923225628272685,rising,0.7469879518072289,top
2649,NA,NA,NA,NA,NA,NA,NA,NA,1,16.666666666666668,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2650,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2651,NA,NA,NA,NA,NA,NA,NA,NA,3,14.782367222222222,0.2495668549905838,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2652,defense,14.106213333333333,832.2665866666666,59,2,17,19,0.3220338983050847,1,15.011110000000002,0.1282051282051282,TRUE,0.9048966666666693,-0.19382877009995653,2,2.376888333332434,0.10666666666662623,rising,0.10843373493975904,fringe
2653,NA,NA,NA,NA,NA,NA,NA,NA,3,15.492978333333333,0.12402534113060429,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2654,defense,16.016666666666666,304.31666666666666,19,0,1,1,0.05263157894736842,2,14.364351666666668,0.20833333333333331,TRUE,-1.652314999999998,0.1557017543859649,1,NA,NA,insufficient_history,0.3663663663663664,middle
2655,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2656,forward,8.864491666666668,203.88330833333336,23,4,3,7,0.30434782608695654,2,10.130705833333334,0.17028985507246375,TRUE,1.266214166666666,-0.1340579710144928,NA,NA,NA,insufficient_history,0.08928571428571429,fringe
2657,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2658,defense,20.201851666666666,181.816665,9,1,3,4,0.4444444444444444,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.7387387387387387,top
2659,NA,NA,NA,NA,NA,NA,NA,NA,1,13.664583333333333,0.25,TRUE,NA,NA,2,2.7061449999989744,0.14141414141408776,rising,NA,NA
2660,defense,16.279999999999998,162.79999999999998,10,1,0,1,0.1,2,18.062165,0.25576923076923075,TRUE,1.7821650000000027,0.15576923076923074,NA,NA,NA,insufficient_history,0.4011627906976744,middle
2661,defense,18.652306666666668,1212.3999333333334,65,4,13,17,0.26153846153846155,2,14.293194999999999,0.1939655172413793,TRUE,-4.359111666666669,-0.06757294429708224,1,NA,NA,insufficient_history,0.5915915915915916,middle
2662,NA,NA,NA,NA,NA,NA,NA,NA,1,10.67564,0.23076923076923078,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2663,forward,5.908333333333333,11.816666666666666,2,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.006493506493506494,fringe
2664,NA,NA,NA,NA,NA,NA,NA,NA,1,7.691666666666666,0,TRUE,NA,NA,2,-4.767306666664854,-0.2307692307691432,declining,NA,NA
2665,NA,NA,NA,NA,NA,NA,NA,NA,2,16.44363166666667,0.3282051282051282,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2666,defense,15.79282,1026.5333,65,5,16,21,0.3230769230769231,1,17.879106666666665,0.36619718309859156,FALSE,2.0862866666666644,0.043120260021668466,1,NA,NA,insufficient_history,0.22088353413654618,fringe
2667,NA,NA,NA,NA,NA,NA,NA,NA,2,16.30157666666667,0.4810951760104302,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2668,forward,16.413888333333336,1280.28329,78,23,19,42,0.5384615384615384,1,18.818158333333333,0.9402985074626866,FALSE,2.404269999999997,0.4018369690011482,1,NA,NA,insufficient_history,0.6525612472160356,middle
2669,NA,NA,NA,NA,NA,NA,NA,NA,1,13.73943,0.0975609756097561,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2670,defense,13.73943,563.31663,41,0,4,4,0.0975609756097561,1,14.191501666666666,0.0784313725490196,TRUE,0.4520716666666651,-0.019129603060736494,NA,NA,NA,insufficient_history,0.19135802469135801,fringe
2671,defense,14.191501666666666,723.766585,51,0,4,4,0.0784313725490196,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.19269102990033224,fringe
2672,NA,NA,NA,NA,NA,NA,NA,NA,1,17.457575000000002,0.19480519480519481,TRUE,NA,NA,2,0.452071666666736,-0.019129603060739325,rising,NA,NA
2673,defense,17.457575000000002,1344.233275,77,2,13,15,0.19480519480519481,2,16.066798333333335,0.1569952305246423,TRUE,-1.3907766666666674,-0.03780996428055253,2,0.452071666666736,-0.019129603060739325,rising,0.5145348837209303,middle
2674,defense,17.124773333333334,1267.2332266666667,74,0,8,8,0.10810810810810811,1,17.189705,0.19117647058823528,FALSE,0.06493166666666639,0.08306836248012717,2,-2.448751666665734,0.011077158135977424,declining,0.357429718875502,middle
2675,NA,NA,NA,NA,NA,NA,NA,NA,1,9.896189999999999,0.17142857142857143,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2676,forward,9.896189999999999,346.36664999999994,35,2,4,6,0.17142857142857143,2,11.305966666666666,0.23948948948948948,TRUE,1.4097766666666676,0.06806091806091805,NA,NA,NA,insufficient_history,0.1702127659574468,fringe
2677,forward,11.65,862.1,74,11,8,19,0.25675675675675674,1,10.86228,0.18421052631578946,TRUE,-0.7877200000000002,-0.07254623044096728,2,1.065743333332931,0.05079365079363153,rising,0.2026726057906459,fringe
2678,NA,NA,NA,NA,NA,NA,NA,NA,1,12.95,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2679,NA,NA,NA,NA,NA,NA,NA,NA,1,16.529031666666665,0.2903225806451613,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2680,defense,16.529031666666665,512.3999816666666,31,3,6,9,0.2903225806451613,1,17.209288333333333,0.19672131147540983,TRUE,0.6802566666666685,-0.09360126916975148,1,NA,NA,insufficient_history,0.30522088353413657,fringe
2681,NA,NA,NA,NA,NA,NA,NA,NA,1,10.419818333333334,0.35135135135135137,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2682,forward,10.419818333333334,385.5332783333333,37,5,8,13,0.35135135135135137,2,12.2849775,0.28671775223499363,TRUE,1.8651591666666665,-0.06463359911635774,NA,NA,NA,insufficient_history,0.21428571428571427,fringe
2683,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2684,NA,NA,NA,NA,NA,NA,NA,NA,1,14.641666666666667,0.15384615384615385,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2685,defense,14.641666666666667,380.68333333333334,26,1,3,4,0.15384615384615385,2,13.342848333333333,0.14190981432360744,TRUE,-1.298818333333335,-0.011936339522546413,NA,NA,NA,insufficient_history,0.24624624624624625,fringe
2686,defense,14.235056666666667,412.81664333333333,29,3,3,6,0.20689655172413793,0,NA,NA,FALSE,NA,NA,2,-2.191026666665838,-0.07692307692304773,declining,0.14453125,fringe
2687,NA,NA,NA,NA,NA,NA,NA,NA,1,13.4597,0.417910447761194,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2688,NA,NA,NA,NA,NA,NA,NA,NA,1,12.863541666666666,0.296875,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2689,NA,NA,NA,NA,NA,NA,NA,NA,2,19.921931666666666,0.22701532311792139,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2690,defense,20.394303333333333,1611.1499633333333,79,3,10,13,0.16455696202531644,3,21.024303888888888,0.29813731860515486,TRUE,0.6300005555555543,0.1335803565798384,NA,NA,NA,insufficient_history,0.7325581395348837,top
2691,NA,NA,NA,NA,NA,NA,NA,NA,2,4.304544999999999,0.022727272727272728,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2692,forward,2.466666666666667,4.933333333333334,2,0,0,0,0,2,9.678005,0.15496098104793757,TRUE,7.211338333333334,0.15496098104793757,1,NA,NA,insufficient_history,0,fringe
2693,forward,9.258546666666668,361.08332,39,3,4,7,0.1794871794871795,1,9.013791666666666,0.1724137931034483,FALSE,-0.2447550000000014,-0.0070733863837312005,2,7.630796666663771,0.13043478260864616,rising,0.0467706013363029,fringe
2694,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2695,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2696,NA,NA,NA,NA,NA,NA,NA,NA,1,12.719576666666667,0.38095238095238093,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2697,forward,12.719576666666667,801.33333,63,8,16,24,0.38095238095238093,1,13.899516666666667,0.3333333333333333,FALSE,1.1799400000000002,-0.047619047619047616,NA,NA,NA,insufficient_history,0.30957683741648107,fringe
2698,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2699,forward,8.811903333333333,61.683323333333334,7,2,0,2,0.2857142857142857,3,12.929946666666668,0.3173315811937013,TRUE,4.118043333333334,0.03161729547941561,NA,NA,NA,insufficient_history,0.09878419452887538,fringe
2700,NA,NA,NA,NA,NA,NA,NA,NA,1,11.986926666666667,0.3333333333333333,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2701,NA,NA,NA,NA,NA,NA,NA,NA,1,9.10098,0.058823529411764705,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2702,forward,9.10098,154.71666,17,1,0,1,0.058823529411764705,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.10551948051948051,fringe
2703,NA,NA,NA,NA,NA,NA,NA,NA,1,11.001851666666665,0.25396825396825395,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2704,NA,NA,NA,NA,NA,NA,NA,NA,1,17.610416666666666,0.25,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2705,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2706,NA,NA,NA,NA,NA,NA,NA,NA,1,15.457893333333333,0.3157894736842105,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2707,defense,15.457893333333333,293.69997333333333,19,0,6,6,0.3157894736842105,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.3372093023255814,middle
2708,NA,NA,NA,NA,NA,NA,NA,NA,1,15.271913333333332,0.3148148148148148,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2709,defense,15.271913333333332,824.68332,54,0,17,17,0.3148148148148148,1,15.86515,0.2727272727272727,TRUE,0.5932366666666677,-0.04208754208754212,1,NA,NA,insufficient_history,0.18072289156626506,fringe
2710,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2711,NA,NA,NA,NA,NA,NA,NA,NA,1,14.066666666666666,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2712,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2713,NA,NA,NA,NA,NA,NA,NA,NA,2,15.462948333333333,0.5026315789473684,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2714,forward,14.418221666666668,1081.366625,75,13,17,30,0.4,2,17.159467500000005,0.5564774090363854,TRUE,2.7412458333333376,0.1564774090363854,1,NA,NA,insufficient_history,0.5665584415584416,middle
2715,forward,17.314836666666668,1419.8166066666668,82,31,28,59,0.7195121951219512,1,17.00409833333334,0.39344262295081966,FALSE,-0.31073833333332956,-0.3260695721711315,2,-2.0894533333325374,-0.20526315789465888,declining,0.734966592427617,top
2716,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2717,NA,NA,NA,NA,NA,NA,NA,NA,1,9.616666666666667,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2718,forward,9.616666666666667,9.616666666666667,1,0,0,0,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.137987012987013,fringe
2719,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2720,NA,NA,NA,NA,NA,NA,NA,NA,2,15.158455833333335,0.41911764705882354,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2721,forward,17.229411666666667,585.7999966666667,34,14,6,20,0.5882352941176471,1,12.637776666666667,0.2222222222222222,FALSE,-4.591635,-0.36601307189542487,1,NA,NA,insufficient_history,0.7987012987012987,top
2722,NA,NA,NA,NA,NA,NA,NA,NA,2,8.705416666666668,0.2,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2723,forward,7.040000000000001,35.2,5,1,1,2,0.4,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.027597402597402596,fringe
2724,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-3.330833333332067,0.3999999999998483,declining,NA,NA
2725,NA,NA,NA,NA,NA,NA,NA,NA,1,14.092451666666667,0.09433962264150944,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2726,defense,14.092451666666667,746.8999383333334,53,1,4,5,0.09433962264150944,1,19.349145,0.1282051282051282,TRUE,5.256693333333333,0.03386550556361875,NA,NA,NA,insufficient_history,0.22965116279069767,fringe
2727,defense,19.349145,1509.23331,78,3,7,10,0.1282051282051282,1,17.228125,0.078125,TRUE,-2.1210200000000015,-0.050080128205128194,1,NA,NA,insufficient_history,0.6546546546546547,middle
2728,defense,17.228125,1102.6,64,1,4,5,0.078125,1,16.235353333333332,0.12121212121212122,FALSE,-0.9927716666666662,0.043087121212121215,2,5.256693333331336,0.0338655055636059,rising,0.3654618473895582,middle
2729,NA,NA,NA,NA,NA,NA,NA,NA,1,8.583333333333334,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2730,NA,NA,NA,NA,NA,NA,NA,NA,1,8.20196,0.11764705882352941,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2731,NA,NA,NA,NA,NA,NA,NA,NA,1,10.626125,0.16216216216216217,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2732,forward,10.626125,393.166625,37,1,5,6,0.16216216216216217,2,10.972169166666667,0.11215538847117794,TRUE,0.34604416666666715,-0.05000677369098423,NA,NA,NA,insufficient_history,0.24316109422492402,fringe
2733,forward,10.932934999999999,459.18326999999994,42,2,3,5,0.11904761904761904,1,9.527776666666666,0,TRUE,-1.4051583333333326,-0.11904761904761904,2,0.385278333333192,-0.05689900426740372,rising,0.12249443207126949,fringe
